date,BIAS,BOLL,MACD,VMACD,MA,RSI,KDJ,open,high,low,close,change,change_percent,trading_volume,trading_value,IMF1,IMF2,IMF3
2017/7/27,0.7483,3206.7423,22.3325,17975222.85,3245.9452,66.2033,86.977,"3,243.77","3,251.93","3,220.64","3,249.78",2.11,0.11,"2,284,859.45","24,257,208.14",3268.787391,-22.1617551,12.11207632
2017/7/28,0.7106,3210.8111,22.5308,14255297.99,3248.997,68.1922,87.9452,"3,240.17","3,256.37","3,232.96","3,253.24",3.46,0.61,"1,822,268.80","19,842,858.40",3270.294205,-19.32764088,12.92371021
2017/7/31,1.18,3215.2401,24.008,16268834.03,3253.4829,77.3447,90.6201,"3,252.75","3,276.95","3,251.19","3,273.03",19.79,0.6,"2,460,394.40","25,352,592.08",3272.024893,-16.27571252,13.18186382
2017/8/1,1.6024,3219.363,26.4561,16955419.17,3263.2726,83.1207,93.7468,"3,274.37","3,292.64","3,273.50","3,292.64",19.61,-0.23,"2,371,945.94","25,641,994.22",3273.64861,-13.37419702,12.32075521
2017/8/2,1.0862,3222.973,27.4678,19656268.72,3270.749,74.329,87.8218,"3,288.52","3,305.43","3,282.04","3,285.06",-7.58,-0.37,"2,667,306.28","27,935,234.17",3274.845795,-10.97469657,9.866842938
2017/8/3,0.493,3226.8086,26.98,18879650.71,3275.3785,61.7843,79.1042,"3,279.99","3,293.37","3,262.16","3,272.93",-12.13,-0.33,"2,332,770.04","24,354,954.27",3275.764467,-8.926862697,6.047704632
2017/8/4,0.0803,3229.6555,25.4249,21456667.38,3277.1466,52.3089,69.0282,"3,269.32","3,287.19","3,261.31","3,262.08",-10.85,0.53,"2,759,063.40","28,563,476.03",3276.686921,-6.928767149,1.37629264
2017/8/7,0.5245,3233.0028,25.3029,19662735.78,3278.4322,63.1668,69.1413,"3,257.67","3,280.10","3,243.72","3,279.46",17.38,0.07,"2,311,733.79","23,187,437.18",3277.756854,-4.827282333,-3.767838145
2017/8/8,0.4859,3236.309,25.1118,19698012.96,3276.2791,64.5149,70.1665,"3,277.19","3,285.48","3,269.66","3,281.87",2.42,-0.19,"2,520,435.37","25,577,018.45",3278.614503,-2.998562385,-9.586610528
2017/8/9,0.2291,3239.877,24.1733,18189270.89,3274.3824,57.8861,66.377,"3,277.81","3,277.94","3,263.85","3,275.57",-6.3,-0.42,"2,355,979.07","23,781,512.55",3279.10232,-1.604283325,-15.9816411
2017/8/10,-0.2398,3241.9776,22.0598,17205700.71,3272.1465,45.5597,56.558,"3,269.73","3,282.52","3,236.18","3,261.75",-13.82,-1.63,"2,406,846.22","25,185,403.97",3279.247983,-0.595376697,-22.51370792
2017/8/11,-1.7692,3241.8275,15.908,18016213.08,3261.4386,22.9688,40.1868,"3,237.92","3,245.12","3,200.75","3,208.54",-53.21,0.9,"2,629,629.95","26,699,826.24",3279.373775,0.402943835,-28.29159358
2017/8/14,-0.8555,3242.5738,13.2058,12653171.7,3253.0193,41.7437,38.4493,"3,206.04","3,240.05","3,206.04","3,237.36",28.82,0.43,"1,903,467.96","20,909,607.87",3280.341657,2.318541725,-31.85791121
2017/8/15,-0.4247,3244.0596,12.0472,7665093.533,3246.8971,48.9465,43.8123,"3,235.23","3,263.59","3,235.10","3,251.26",13.9,-0.15,"1,822,979.97","20,459,585.86",3281.693882,4.684824454,-33.49874657
2017/8/16,-0.5045,3245.7293,10.6185,3235269.15,3241.0728,46.5562,46.8314,"3,247.85","3,248.79","3,228.87","3,246.45",-4.81,0.68,"1,768,520.51","20,083,253.37",3283.133941,7.181247974,-33.49826167
2017/8/17,0.231,3248.4557,11.1313,1863278.318,3242.4088,57.8433,57.8457,"3,253.85","3,269.14","3,251.46","3,268.43",21.98,0.01,"2,036,225.51","22,837,694.42",3284.754785,9.888191671,-31.77677375
2017/8/18,0.2819,3250.4004,11.4298,-230033.6363,3254.4454,57.986,65.3045,"3,253.24","3,275.08","3,248.08","3,268.72",0.29,0.56,"1,911,224.83","21,843,774.07",3286.310953,12.5359883,-28.71605058
2017/8/21,0.8037,3252.8807,12.9837,-2266331.793,3264.3545,66.4083,76.6341,"3,274.58","3,287.52","3,270.48","3,286.91",18.18,0.1,"1,861,224.83","20,971,859.29",3287.844754,15.15406911,-24.41761708
2017/8/22,0.833,3257.2561,14.3181,-3802749.006,3272.1473,67.8219,83.2543,"3,287.61","3,293.48","3,274.94","3,290.23",3.32,-0.08,"1,865,379.91","22,292,749.15",3289.22576,17.6001618,-19.19911104
2017/8/23,0.7345,3261.1076,14.9993,-5498092.771,3280.398,65.3176,84.8676,"3,283.80","3,299.46","3,274.44","3,287.70",-2.52,-0.49,"1,798,322.08","20,433,042.14",3290.539053,19.96372021,-13.12888701
2017/8/24,0.2649,3262.6666,14.0703,-8069029.388,3281.0144,50.8455,79.9397,"3,287.96","3,297.99","3,266.36","3,271.51",-16.19,1.83,"1,634,689.37","18,624,505.66",3292.149771,22.63033371,-5.963213681
2017/8/25,1.9584,3265.9996,17.9692,-6611354.721,3293.574,75.241,86.4995,"3,271.46","3,331.91","3,271.46","3,331.52",60.01,0.93,"2,058,394.82","22,714,102.94",3294.474568,26.01882835,2.455497717
2017/8/28,2.6469,3270.7946,23.3024,-1275968.054,3308.7232,81.0847,88.1758,"3,336.13","3,375.03","3,336.13","3,362.65",31.13,0.08,"2,574,614.38","30,531,988.31",3296.677442,29.224053,10.66123698
2017/8/29,2.3177,3275.2033,27.4207,-109181.9517,3323.7232,81.5176,89.542,"3,362.06","3,374.59","3,354.46","3,365.23",2.57,-0.05,"2,195,045.35","26,891,609.48",3298.291921,31.72264422,17.61735229
2017/8/30,1.9429,3279.8163,30.2072,2988677.484,3338.9076,80.15,89.6519,"3,361.82","3,376.65","3,357.08","3,363.63",-1.6,-0.08,"2,468,633.12","27,964,079.66",3299.483243,33.67239523,23.19636077
2017/8/31,1.5765,3284.1677,31.8214,4389069.982,3356.7673,77.406,88.3145,"3,361.46","3,367.36","3,340.69","3,360.81",-2.82,0.19,"2,344,197.81","26,913,310.78",3300.494963,35.33264751,27.51930155
2017/9/1,1.4588,3288.6807,33.2268,9271492.036,3363.8868,79.3102,87.9392,"3,365.99","3,381.93","3,358.47","3,367.12",6.31,0.37,"2,824,975.84","31,372,209.27",3301.548662,36.94418317,30.75691632
2017/9/4,1.551,3293.54,34.9435,11788949.35,3367.2731,82.7554,91.2839,"3,369.72","3,381.40","3,359.13","3,379.58",12.46,0.14,"2,674,278.49","29,634,843.23",3302.634062,38.50184839,32.83043214
2017/9/5,1.3997,3297.8203,36.2679,9568572.367,3371.0913,83.9719,92.4468,"3,377.20","3,390.82","3,371.57","3,384.32",4.73,0.03,"2,165,529.46","24,559,660.83",3303.602311,39.85237059,33.52527287
2017/9/6,1.183,3301.3877,36.9777,8720086.705,3375.4437,84.2733,93.397,"3,372.43","3,391.01","3,364.76","3,385.39",1.07,-0.59,"2,290,907.85","26,203,465.35",3304.385984,40.93009147,32.78856499
2017/9/7,0.4003,3304.4815,35.5256,7319993.532,3376.3811,59.3974,80.1029,"3,383.63","3,387.80","3,363.18","3,365.50",-19.89,-0.01,"2,211,186.85","26,403,702.35",3305.045892,41.81219676,30.81492632
2017/9/8,0.1995,3308.0321,33.9628,4327732.493,3376.0058,59.1292,69.6673,"3,364.43","3,380.89","3,353.69","3,365.24",-0.25,0.33,"1,984,051.84","23,516,022.74",3305.949711,42.89662346,28.20802293
2017/9/11,0.2713,3312.4297,33.2429,3577819.855,3375.3729,66.9796,70.113,"3,365.35","3,384.81","3,360.05","3,376.42",11.18,0.09,"2,190,110.19","25,688,881.05",3307.119173,44.21290007,25.14023579
2017/9/12,0.2434,3316.277,32.5449,7249167.848,3374.4071,68.9453,72.4131,"3,381.49","3,391.07","3,370.85","3,379.49",3.07,0.14,"2,729,103.19","32,502,495.20",3308.307992,45.49976365,21.41991285
2017/9/13,0.3283,3320.2107,31.9987,3792059.912,3374.1588,71.9834,75.436,"3,374.72","3,387.14","3,366.54","3,384.15",4.66,-0.38,"1,945,507.15","23,073,340.89",3309.383992,46.61140398,16.98982827
2017/9/14,-0.0641,3323.8973,30.1914,3174648.783,3375.3444,54.5101,65.8684,"3,383.47","3,391.64","3,361.33","3,371.43",-12.72,-0.53,"2,213,064.87","25,674,442.13",3310.222614,47.4181364,11.8606445
2017/9/15,-0.5674,3327.4308,27.0109,2531841.252,3373.0197,38.7222,49.8793,"3,365.15","3,365.53","3,345.33","3,353.62",-17.81,0.28,"2,197,658.16","25,291,068.78",3311.032295,48.14576384,6.497526091
2017/9/18,-0.2985,3333.366,24.9482,-349615.6029,3370.3077,48.0848,45.8696,"3,352.51","3,371.75","3,352.51","3,362.86",9.24,-0.18,"1,903,196.76","22,793,863.54",3312.062312,49.06271646,1.416454195
2017/9/19,-0.4515,3337.9616,22.5681,-2538566.465,3365.779,42.958,39.2004,"3,365.53","3,370.40","3,344.71","3,356.84",-6.01,0.27,"1,911,296.91","22,072,873.00",3313.137239,49.98984022,-3.410882469
2017/9/20,-0.1466,3342.3744,21.1762,-4139512.509,3362.1488,52.2535,41.2532,"3,352.18","3,370.10","3,346.54","3,366.00",9.15,-0.24,"1,921,966.61","22,583,906.93",3314.231799,50.89678935,-7.888075951
2017/9/21,-0.324,3346.6576,19.1916,-4927675.358,3359.4261,44.4759,36.8101,"3,364.70","3,377.88","3,356.88","3,357.81",-8.18,-0.16,"1,974,486.95","23,194,612.44",3315.165325,51.59489955,-12.10383157
2017/9/22,-0.3999,3349.8922,16.9965,-6942049.563,3359.2082,39.8779,34.8619,"3,347.16","3,356.45","3,334.98","3,352.53",-5.28,-0.33,"1,792,340.07","20,658,346.90",3316.003786,52.15720248,-15.8461866
2017/9/25,-0.6672,3352.6931,14.207,-9207977.483,3354.9462,31.703,27.1243,"3,344.59","3,350.96","3,334.94","3,341.55",-10.98,0.06,"1,696,212.93","20,240,169.05",3316.860752,52.71343626,-18.83412688
2017/9/26,-0.5534,3354.873,12.0219,-13829327.38,3352.2938,34.6793,24.2838,"3,336.35","3,347.16","3,332.60","3,343.58",2.03,0.05,"1,326,285.95","15,903,963.40",3317.907934,53.45278314,-20.75567688
2017/9/27,-0.4263,3356.9901,10.3077,-16458159.6,3348.1489,37.3981,25.5175,"3,340.82","3,349.69","3,340.30","3,345.27",1.69,-0.17,"1,430,869.45","16,898,133.77",3319.133545,54.36865087,-21.58277898
2017/9/28,-0.4955,3358.9877,8.3981,-17823089.18,3344.5149,32.061,22.1962,"3,343.84","3,344.60","3,336.18","3,339.64",-5.63,0.28,"1,494,443.00","18,195,562.74",3320.539851,55.46268544,-21.34783027
2017/9/29,-0.1311,3361.9659,7.5482,-19054870.59,3343.7976,47.0442,26.8281,"3,340.31","3,357.02","3,340.31","3,348.94",9.3,0.76,"1,448,624.43","17,589,282.30",3322.284504,56.88912432,-19.98777577
2017/10/9,0.62,3363.6142,8.8253,-16063586.3,3350.3635,69.2781,35.8385,"3,403.25","3,410.17","3,366.97","3,374.38",25.43,0.26,"1,917,360.57","22,744,059.39",3324.238921,58.49132326,-17.88030789
2017/10/10,0.8032,3364.3963,10.4122,-14519097.76,3358.2446,73.7542,45.5451,"3,373.34","3,384.03","3,358.80","3,382.99",8.61,0.16,"1,794,238.41","23,114,861.51",3326.006078,59.82569887,-15.77648904
2017/10/11,0.8973,3365.2832,11.9592,-12979807.43,3366.847,76.3027,54.2919,"3,381.49","3,395.78","3,379.16","3,388.28",5.3,-0.06,"1,814,767.04","23,115,450.59",3327.454438,60.72918939,-14.0807363
2017/10/12,0.7591,3366.1475,12.8608,-13194796.05,3376.1386,72.8046,59.1846,"3,385.53","3,390.20","3,372.53","3,386.10",-2.18,0.13,"1,618,093.80","20,166,786.41",3328.578218,61.18326989,-12.94862638
2017/10/13,0.8294,3367.2903,13.7735,-14956254.54,3384.4546,75.5312,64.3472,"3,384.49","3,395.75","3,383.24","3,390.52",4.42,-0.36,"1,399,547.64","18,111,845.82",3329.44999,61.26221947,-12.34457328
2017/10/16,0.4196,3367.7269,13.3701,-13423639.44,3385.2731,56.883,61.9507,"3,393.21","3,400.51","3,374.77","3,378.47",-12.05,-0.19,"1,743,306.20","22,165,068.98",3330.0665,60.9724336,-12.22591948
2017/10/17,0.18,3367.4368,12.3888,-15974651.84,3383.0836,49.1197,57.4564,"3,373.23","3,382.41","3,365.56","3,372.04",-6.43,0.29,"1,253,817.25","16,291,082.82",3330.677684,60.58931677,-12.1868246
2017/10/18,0.3698,3367.3398,12.2567,-15250754.27,3381.7856,59.2444,58.0977,"3,373.53","3,383.23","3,371.92","3,381.79",9.75,-0.34,"1,572,287.91","19,429,876.67",3331.417386,60.26643005,-11.94366898
2017/10/19,-0.0409,3366.7545,11.0866,-14410268.34,3378.6,46.1212,46.1133,"3,374.64","3,378.74","3,359.63","3,370.17",-11.62,0.25,"1,584,764.95","18,792,129.23",3332.167751,59.89154952,-11.52366627
2017/10/20,0.1279,3367.2603,10.7196,-16084705.17,3376.225,54.8702,46.6057,"3,363.51","3,379.77","3,360.10","3,378.65",8.48,0.06,"1,271,728.51","15,506,509.39",3333.11453,59.66149995,-10.62950428
2017/10/23,0.0872,3367.8548,10.4735,-16920246.61,3376.6707,56.9023,48.2501,"3,382.28","3,385.29","3,374.71","3,380.70",2.05,0.22,"1,308,462.89","16,436,944.18",3334.170691,59.48453252,-9.321040874
2017/10/24,0.2135,3368.3098,10.7635,-16660014.96,3379.9121,64.0515,55.5011,"3,376.60","3,388.69","3,374.12","3,388.25",7.55,0.26,"1,398,975.11","17,855,287.89",3335.29968,59.31297313,-7.652080623
2017/10/25,0.4136,3368.9794,11.558,-17603753.8,3382.9329,70.7283,67.3876,"3,384.86","3,398.30","3,382.03","3,396.90",8.65,0.31,"1,231,312.22","16,006,069.67",3336.395504,59.02272728,-5.78904332
2017/10/26,0.6681,3369.8801,12.9,-13305365.99,3390.4119,77.0404,74.1847,"3,397.52","3,414.24","3,391.45","3,407.57",10.67,0.27,"1,837,686.25","23,859,612.68",3337.311932,58.44622162,-3.956811236
2017/10/27,0.8703,3371.6258,14.5419,-10863891.76,3398.0447,81.2456,80.4635,"3,404.50","3,421.10","3,402.11","3,416.81",9.25,-0.77,"1,702,571.73","21,237,718.80",3337.833431,57.34960801,-2.427590321
2017/10/30,0.0783,3373.038,13.5505,-5788563.71,3399.9724,49.8625,70.9084,"3,413.87","3,419.73","3,357.28","3,390.34",-26.48,0.09,"2,083,492.86","25,777,665.29",3337.861821,55.63804036,-1.239364407
2017/10/31,0.1601,3374.2104,12.8591,-6121785.283,3400.9912,52.3682,66.1075,"3,381.00","3,397.10","3,376.12","3,393.34",3,0.08,"1,534,982.06","19,992,958.45",3337.855326,53.8080636,0.296972665
2017/11/1,0.193,3375.713,12.3759,-4153828.028,3400.7942,54.693,64.2494,"3,393.97","3,410.35","3,388.60","3,395.91",2.57,-0.37,"1,805,661.27","23,197,837.82",3337.82529,51.8966783,2.352816101
2017/11/2,-0.2065,3376.3789,10.851,-3657669.973,3395.9426,42.4922,56.4288,"3,391.65","3,391.65","3,372.21","3,383.31",-12.6,-0.34,"1,668,642.67","21,001,497.07",3337.733134,49.88757289,5.001821971
2017/11/3,-0.5231,3376.9148,8.61,-2760550.916,3386.929,34.1124,48.6413,"3,377.74","3,380.57","3,347.36","3,371.74",-11.57,0.49,"1,727,147.90","20,743,794.62",3337.871853,48.10877651,8.660844743
2017/11/6,-0.0826,3378.2857,8.0667,-3468365.935,3386.4964,50.69,50.8764,"3,369.69","3,389.38","3,356.53","3,388.17",16.43,0.75,"1,546,364.68","20,431,122.55",3338.508033,46.84903843,13.59464872
2017/11/7,0.5802,3381.056,9.5754,-1116764.461,3390.543,66.3819,63.8482,"3,389.47","3,415.15","3,387.95","3,413.57",25.4,0.06,"1,905,717.46","24,259,594.94",3339.387195,45.8345585,19.28145858
2017/11/8,0.5499,3383.8205,10.7988,328733.3603,3394.4526,67.3085,68.618,"3,409.15","3,434.49","3,404.88","3,415.46",1.89,0.36,"1,854,364.70","24,202,559.41",3340.105055,44.62376288,24.91113148
2017/11/9,0.8152,3386.9945,12.6181,-679278.7895,3403.3496,73.1242,76.5166,"3,410.67","3,428.77","3,408.62","3,427.79",12.33,0.14,"1,586,504.26","20,543,367.23",3340.645248,43.17886809,30.11048508
2017/11/10,0.8702,3390.5726,14.2888,981815.0281,3415.5354,75.2167,82.1135,"3,423.18","3,438.79","3,414.33","3,432.67",4.88,0.44,"1,892,765.03","25,577,211.00",3340.870905,41.34435407,34.40213859
2017/11/13,1.216,3394.3761,16.6446,3557384.737,3427.4677,80.794,87.6408,"3,435.18","3,449.16","3,435.08","3,447.84",15.16,-0.53,"2,053,890.54","26,673,812.98",3340.667213,38.99428518,37.39144937
2017/11/14,0.6478,3396.4981,16.8417,4823463.058,3430.6624,60.9442,84.9905,"3,446.55","3,450.49","3,419.69","3,429.55",-18.29,-0.79,"1,964,726.74","26,743,542.33",3339.786268,35.88242354,38.65740755
2017/11/15,-0.1751,3397.2495,14.6485,3552297.652,3428.0752,42.4504,74.4895,"3,416.21","3,423.75","3,396.38","3,402.52",-27.02,-0.1,"1,687,920.76","23,973,418.91",3338.552633,32.37868733,38.60877004
2017/11/16,-0.2855,3397.6713,12.502,1550028.394,3422.3664,40.6566,64.8137,"3,393.19","3,409.65","3,390.59","3,399.25",-3.27,-0.48,"1,566,843.32","22,086,246.30",3337.421987,29.00010311,37.89954799
2017/11/17,-0.7334,3397.5485,9.3742,7364395.427,3412.4133,32.4449,47.3594,"3,392.68","3,403.29","3,373.30","3,382.91",-16.34,0.28,"2,494,581.53","31,375,035.61",3336.463668,25.85651904,36.7152235
2017/11/20,-0.477,3397.6206,7.5739,6017831.872,3401.3259,40.7807,47.826,"3,361.36","3,393.11","3,337.12","3,392.40",9.49,0.53,"1,765,246.83","22,830,813.68",3335.822911,23.11804414,35.24118815
2017/11/21,-0.0407,3398.8524,7.5209,6517384.736,3397.5158,53.8199,53.4582,"3,382.36","3,419.80","3,377.60","3,410.50",18.1,0.59,"1,968,718.03","26,530,384.99",3335.228346,20.50430217,33.08633847
2017/11/22,0.4408,3401.0995,8.9864,8166318.122,3403.1037,64.2427,63.0831,"3,417.33","3,442.18","3,404.29","3,430.46",19.97,-2.29,"2,135,670.93","27,367,473.34",3334.056193,17.3630102,29.43535932
2017/11/23,-1.7111,3399.9504,3.7664,9500630.967,3393.6373,31.1035,46.4073,"3,425.01","3,429.42","3,342.33","3,351.92",-78.55,0.06,"2,152,653.93","27,046,902.40",3331.941689,13.34105041,23.96894432
2017/11/24,-1.507,3399.3215,-0.2145,5994799.253,3387.8199,32.1212,37.8926,"3,340.38","3,360.75","3,328.33","3,353.82",1.9,-0.94,"1,595,696.63","20,762,388.49",3330.008853,9.65745116,18.29132469
2017/11/27,-2.182,3397.1516,-5.851,3727743.064,3373.7861,24.8166,27.0912,"3,346.66","3,347.05","3,315.26","3,322.23",-31.59,0.34,"1,664,391.70","20,580,339.85",3328.304993,6.420613578,12.7868734
2017/11/28,-1.6065,3395.3423,-9.2889,-339806.2581,3358.418,31.5713,25.8112,"3,311.23","3,333.80","3,300.78","3,333.66",11.43,0.13,"1,382,477.99","16,706,293.34",3327.092231,3.937141718,7.952580248
2017/11/29,-1.2152,3393.4044,-11.5411,111506.8057,3339.8975,34.1824,25.9491,"3,335.57","3,343.06","3,305.57","3,337.86",4.2,-0.62,"1,838,059.32","21,776,943.81",3326.041503,1.882864974,3.476013854
2017/11/30,-1.5543,3390.3386,-14.8233,-1706775.823,3332.9516,27.9012,21.1674,"3,328.64","3,340.92","3,306.28","3,317.19",-20.67,0.01,"1,565,958.51","19,207,678.51",3324.888971,-0.006596349,-0.942365018
2017/12/1,-1.3343,3386.879,-17.1916,-4499744.62,3325.7109,28.2296,18.0807,"3,315.11","3,324.52","3,302.44","3,317.62",0.43,-0.24,"1,391,983.00","17,749,025.80",3323.8473,-1.498421252,-5.044316949
2017/12/4,-1.3531,3382.7562,-19.4894,-5930308.086,3323.1886,25.6186,14.1372,"3,310.38","3,324.00","3,304.10","3,309.62",-8,-0.18,"1,480,532.88","18,502,535.96",3322.824003,-2.67479185,-8.931616438
2017/12/5,-1.3361,3379.423,-21.5416,-2179218.766,3317.1922,23.667,10.2428,"3,301.69","3,315.74","3,300.51","3,303.68",-5.94,-0.29,"2,082,788.62","24,348,960.01",3321.832749,-3.50941068,-12.59547016
2017/12/6,-1.3845,3375.6008,-23.6786,-3736532.276,3308.4128,20.5914,19.1882,"3,291.31","3,296.20","3,254.61","3,293.96",-9.71,-0.67,"1,516,044.52","17,917,437.89",3320.898501,-3.962445322,-16.00701236
2017/12/7,-1.7009,3370.8371,-26.8309,-6469508.18,3299.386,15.2317,19.0822,"3,283.28","3,291.28","3,259.16","3,272.05",-21.91,0.55,"1,321,059.00","16,176,458.89",3320.16962,-3.866208483,-18.99481315
2017/12/8,-0.8132,3367.2479,-27.5639,-8448980.399,3293.861,32.494,26.0551,"3,264.48","3,297.13","3,258.76","3,289.99",17.94,0.98,"1,332,093.14","16,576,164.98",3319.971967,-2.881570789,-21.24454505
2017/12/11,0.2325,3365.3422,-25.2551,-10002747.29,3296.3764,53.0784,42.8397,"3,290.49","3,322.67","3,288.29","3,322.20",32.2,-1.25,"1,319,659.84","17,298,643.14",3319.86763,-1.481630745,-23.43159958
2017/12/12,-0.834,3361.213,-26.4596,-11693309.4,3291.8041,36.1027,38.6795,"3,320.31","3,320.31","3,280.33","3,280.81",-41.38,0.68,"1,246,048.27","16,097,861.52",3319.297303,-0.265603215,-26.34920011
2017/12/13,-0.114,3356.9615,-25.3289,-13890187.99,3293.6186,47.0219,48.8778,"3,278.40","3,304.01","3,273.32","3,303.04",22.22,-0.32,"1,119,986.47","14,529,531.20",3318.833379,1.351170983,-29.36896285
2017/12/14,-0.331,3352.2299,-24.9999,-14771397.09,3297.6955,42.8329,50.758,"3,302.93","3,309.53","3,282.57","3,292.44",-10.6,-0.8,"1,205,442.35","15,134,608.77",3318.169774,3.051994003,-32.7920591
2017/12/15,-0.9479,3346.0123,-26.5554,-14464126.98,3292.9244,33.8524,39.4836,"3,287.53","3,287.53","3,259.39","3,266.14",-26.3,0.05,"1,309,406.18","16,187,791.74",3317.433149,4.972701688,-36.34521337
2017/12/18,-0.7702,3339.6758,-27.329,-14875439.3,3282.0698,34.9631,33.0113,"3,268.03","3,280.54","3,254.18","3,267.92",1.79,0.88,"1,207,003.89","14,973,822.41",3317.128794,7.64333589,-39.26597398
2017/12/19,0.1521,3333.8566,-25.3409,-15471724.97,3285.2147,50.8403,42.6223,"3,266.02","3,296.94","3,266.02","3,296.54",28.62,-0.27,"1,151,401.34","15,078,658.27",3317.184394,10.97686297,-41.53398933
2017/12/20,-0.0636,3328.3973,-24.207,-13959337.81,3282.1284,46.5806,44.6825,"3,296.74","3,300.21","3,276.12","3,287.61",-8.93,0.38,"1,377,451.18","16,796,184.79",3317.100509,14.42901484,-43.67941698
2017/12/21,0.3242,3324.4563,-22.0494,-12265712.53,3283.6526,53.1479,52.1165,"3,281.12","3,309.22","3,267.40","3,300.06",12.45,-0.09,"1,421,279.27","17,374,009.56",3316.960122,18.05918601,-45.52513155
2017/12/22,0.2252,3320.5261,-20.3467,-12241345.09,3289.8378,51.3261,56.3602,"3,297.69","3,307.33","3,293.44","3,297.06",-3,-0.5,"1,240,473.26","15,209,944.39",3316.597703,21.67861961,-47.1083227
2017/12/25,-0.3007,3316.5858,-20.1051,-10260253.69,3292.3455,41.7995,52.6471,"3,296.21","3,312.30","3,270.44","3,280.46",-16.6,0.78,"1,468,936.35","17,729,358.99",3316.139319,25.40973326,-48.05870059
2017/12/26,0.4382,3313.2676,-17.6396,-8946904.985,3294.2627,56.7058,64.8899,"3,277.84","3,307.30","3,274.33","3,306.12",25.66,-0.92,"1,424,345.01","17,467,926.38",3315.873752,29.54611911,-47.79700014
2017/12/27,-0.3665,3308.0862,-17.9272,-6201351.121,3291.8981,41.5924,55.6507,"3,302.46","3,307.08","3,270.35","3,275.78",-30.34,0.63,"1,626,748.90","19,826,467.52",3315.571043,33.84458096,-46.36021448
2017/12/28,0.2206,3302.9293,-16.3049,-2966756.941,3291.1632,52.0132,61.3064,"3,272.29","3,304.10","3,263.73","3,296.38",20.6,0.33,"1,753,716.70","20,801,985.96",3315.785116,38.86686057,-42.94234664
2017/12/29,0.538,3301.2083,-13.9874,-3093808.008,3293.185,56.8505,70.6853,"3,295.25","3,308.22","3,292.77","3,307.17",10.79,1.24,"1,415,868.36","17,035,675.51",3316.435337,44.50260086,-37.60474821
2018/1/2,1.6452,3300.997,-8.7295,1683436.609,3306.758,70.4755,80.1728,"3,314.03","3,349.05","3,314.03","3,348.33",41.15,0.62,"2,022,788.60","22,778,846.11",3317.389313,50.56125515,-30.66099303
2018/1/3,2.0103,3302.8,-2.8526,6329056.595,3319.3548,75.2176,83.6815,"3,347.74","3,379.92","3,345.29","3,369.11",20.78,0.49,"2,138,361.49","25,836,652.32",3318.141416,56.45409729,-22.96426604
2018/1/4,2.2093,3304.802,3.1086,9347760.76,3341.3403,78.5242,87.2836,"3,371.00","3,392.83","3,365.30","3,385.71",16.6,0.18,"2,069,552.88","24,309,076.87",3318.458472,61.87880863,-15.05270688
2018/1/5,2.1469,3306.8747,8.2255,12093355.08,3360.4133,79.7063,89.0359,"3,386.46","3,402.07","3,380.25","3,391.75",6.04,0.52,"2,130,606.81","24,818,784.05",3318.313253,66.76415161,-7.139424545
2018/1/8,2.3678,3310.4243,13.555,15949733.76,3380.8748,83.002,91.9633,"3,391.55","3,412.73","3,384.56","3,409.48",17.73,0.13,"2,361,651.06","28,621,321.91",3317.788947,71.16771751,0.768675436
2018/1/9,2.2093,3314.1275,17.9287,15225408.02,3393.9896,83.7896,93.9195,"3,406.11","3,417.23","3,403.59","3,413.90",4.42,0.23,"1,914,885.51","23,824,997.51",3316.824624,75.01030894,8.563424886
2018/1/10,2.129,3318.4435,21.784,15888910.22,3404.5347,85.2607,94.2686,"3,414.11","3,430.21","3,398.84","3,421.83",7.93,0.1,"2,090,949.97","25,451,544.13",3315.509312,78.37927348,16.36468472
2018/1/11,1.8667,3323.1231,24.8363,13413090.49,3412.4617,85.9382,94.9982,"3,415.59","3,426.48","3,405.64","3,425.34",3.51,0.1,"1,738,121.33","21,841,413.41",3313.932273,81.37378761,24.3348194
2018/1/12,1.6642,3328.3145,27.2316,11340534.37,3419.8998,86.6903,94.8852,"3,423.88","3,435.42","3,417.98","3,428.94",3.6,-0.54,"1,740,634.04","21,596,145.57",3312.199136,84.11840634,32.66416513
2018/1/15,0.7817,3333.6389,27.3259,14209963.26,3420.1015,65.2138,85.6133,"3,428.95","3,442.50","3,402.31","3,410.49",-18.45,0.77,"2,320,092.83","28,636,273.29",3310.540725,86.87493559,41.67152799
2018/1/16,1.2037,3339.2774,29.1709,14658129.27,3424.6404,75.5128,87.8586,"3,403.47","3,437.58","3,401.96","3,436.59",26.11,0.24,"2,114,754.68","26,657,881.52",3309.456383,90.17587704,51.87287613
2018/1/17,1.1004,3343.988,30.9283,18796479.34,3429.2078,77.938,83.8495,"3,438.58","3,465.20","3,430.51","3,444.67",8.08,0.87,"2,610,450.30","31,653,267.89",3308.805527,93.87181689,62.84855053
2018/1/18,1.6689,3351.4472,34.3525,18553479.49,3439.0896,84.707,88.5837,"3,449.88","3,476.55","3,448.79","3,474.75",30.08,0.38,"2,200,395.55","26,769,264.05",3308.594006,97.9415834,74.13995233
2018/1/19,1.7579,3358.556,37.6896,20345166.4,3450.8743,86.8216,88.8513,"3,481.62","3,498.43","3,474.29","3,487.86",13.11,0.39,"2,475,367.33","29,418,907.24",3308.576106,102.0898718,84.85540081
